time,lon,lat,ID,label,foot,age,Nest_Distance,flight_state,step_length,step_angle,step_speed,check_speed,check_dt,Time_diff_in_hours,Distance_in_km,coast_lon,coast_lat,coast_distance,State,sealand,original_state,HomingID,Wx,Wy,direction_to_nest,direction_of_movement,α,nx,ny,wind_back,wind_cross,foot_year
2021-05-11T21:02:03Z,141.72927,40.57844,2021_bird_086_1_trip,K21F71,bird_086,11,15197.1500498701,1,3263.9699199852,-2.52073738016473,10.879899733284,39.1815522720209,300,-0.0341666666666667,6.77173335911875,141.63556806640403,40.479515023515695,13569.35636452565,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.1124907046233793,0.14981063975088965,253.13409551762865,234.9019283148668,-18.232167202761858,-0.9569864054175392,-0.29013276244853337,0.06418710030530626,0.17600398451066887,bird_086_2021
2021-05-11T21:07:03Z,141.697726495418,40.56152933612,2021_bird_086_1_trip,K21F71,bird_086,11,12139.0021263035,1,3188.04559864831,-2.6106843787896,10.626818662161,38.2702871065568,300,-0.1175,8.75668181085605,141.62519455505972,40.485208203175496,10481.028388056697,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.0821788724649445,0.0732594851331937,257.94099584473105,NA,NA,-0.9779329711495393,-0.20891889320651363,0.06506013836445634,0.08881158504152506,bird_086_2021
2021-05-12T20:40:04Z,141.585016553921,40.799532625764,2021_bird_086_2_trip,K21F71,bird_086,11,29067.7972815542,1,2645.88746717264,-2.35150233963614,8.81962489057546,31.7624379767045,300,0.332222222222222,2.95521882211055,141.421408020098,40.78588930002012,13871.917325629964,Fast_Homing,Sea,Fast_Homing,2021_9B19470_2_trip_1,0.11955698680147304,3.907882811250252,184.58269021301797,225.1133609143092,40.53067070129123,-0.07989778103979162,-0.9968030620864472,-3.9049418904824855,0.19305639464490065,bird_086_2021
2021-05-12T20:45:04Z,141.5628,40.78271,2021_bird_086_2_trip,K21F71,bird_086,11,27110.6435716002,1,2745.30345682803,-2.00952574209724,9.15101152276011,32.9559314202916,300,0.248888888888889,2.20290919876402,141.4235025836232,40.77142473133458,11809.420555083932,Fast_Homing,Sea,Fast_Homing,2021_9B19470_2_trip_1,0.2274228314475882,3.8321468505562897,180.9305273894371,205.50488465683276,24.57435726739567,-0.01624005278419784,-0.9998681216468333,-3.835334832127586,-0.1651585721692727,bird_086_2021
2021-05-12T20:50:04Z,141.548795406311,40.7603885254139,2021_bird_086_2_trip,K21F71,bird_086,11,24639.5566718125,1,2708.46667055787,-1.99403364181573,9.0282222351929,32.5137673439025,300,0.165555555555556,4.39993723498258,141.42660253764043,40.75001716967996,10368.41085781044,Fast_Homing,Sea,Fast_Homing,2021_9B19470_2_trip_1,0.33373576844481,3.755454950355368,178.26459427623118,204.6079451181963,26.34335084196516,0.03028391285259592,-0.999541337125352,-3.74362563766485,-0.44731256667629415,bird_086_2021
2021-05-12T20:55:04Z,141.535438194546,40.7382047544042,2021_bird_086_2_trip,K21F71,bird_086,11,22243.9708381728,1,2805.46325685446,-1.89911956503403,9.35154418951485,33.6781999858658,300,0.0822222222222222,6.9715494588811,141.42961870911668,40.72918819077277,8982.38478702634,Fast_Homing,Sea,Fast_Homing,2021_9B19470_2_trip_1,0.7718743927503705,3.5792528209286174,175.15743068794802,199.16088663159033,24.00345594364228,0.084418189107567,-0.9964304137007256,-3.501316130642902,-1.0712731619941926,bird_086_2021
2021-05-12T21:00:04Z,141.524536554338,40.7143314758191,2021_bird_086_2_trip,K21F71,bird_086,11,19713.2459037355,1,3176.6523844907,-1.69956178112497,10.5888412816357,38.1341694287404,300,-0.00111111111111111,9.75336492825715,141.4372205217404,40.6998980262592,7541.407182429159,Fast_Homing,Sea,Fast_Homing,2021_9B19470_2_trip_1,0.9404414541353682,3.459208130475295,171.83026006238234,187.71977337764872,15.889513315266411,0.14210617567578013,-0.9898514205853344,-3.290459543557162,-1.4224721476416409,bird_086_2021
2021-05-12T21:05:04Z,141.519486771863,40.6859738713041,2021_bird_086_2_trip,K21F71,bird_086,11,16679.5264676154,1,3051.08902494647,-1.77978880070665,10.1702967498216,36.6268628323379,300,-0.0844444444444444,12.9220537556852,141.4447992271051,40.67359788001136,6453.935627661798,Fast_Homing,Sea,Fast_Homing,2021_9B19470_2_trip_1,1.0161722159326851,3.2591644096053125,168.83694358527748,NA,NA,0.19360180355876835,-0.981080191247786,-3.000768868552679,-1.627926539742062,bird_086_2021
2021-05-13T19:09:07Z,141.906130488924,40.5952835028446,2021_bird_086_3_trip,K21F71,bird_086,11,30178.0672057289,1,2787.60891968112,-2.36249034464341,9.2920297322704,33.4623328173409,300,-0.151944444444444,10.2977538315038,141.64729062005338,40.4724171305231,25819.50293145428,Fast_Homing,Sea,Fast_Homing,2021_9B19470_3_trip_1,1.692489639703446,-0.2862053218989326,258.0757388968195,225.95027924587896,-32.12545965094053,-0.9784215830795688,-0.20661850295670653,-1.5968330774754147,-0.6297291397634128,bird_086_2021
2021-05-13T19:14:07Z,141.882459488692,40.5778215070911,2021_bird_086_3_trip,K21F71,bird_086,11,27855.9997006669,1,2691.89820992843,-2.66383916074842,8.97299403309476,32.3135554740425,300,-0.235277777777778,7.63594584049325,141.6510505613351,40.46786720967389,23092.394827765893,Fast_Homing,Sea,Fast_Homing,2021_9B19470_3_trip_1,1.722508877624121,-0.23603612418281067,261.11180745964145,243.2007256547668,-17.911081804874655,-0.987991727359516,-0.15450678518809283,-1.6653553386602131,-0.4993410471902734,bird_086_2021
